Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional
2024-03-04,105842.0,44856.5,50181.25,142168.0,93207.25,2705.0,0.0,358073.25,121230.5,226343.0,31566.5,48997.75
2024-03-05,105250.5,44488.75,122404.0,194964.5,67234.25,2753.25,0.0,382776.0,145559.0,258052.0,17805.5,48097.25
2024-03-06,105663.5,45330.5,65361.25,89675.25,114284.25,2745.25,0.0,383041.5,152965.75,267402.75,26904.0,49072.25
2024-03-07,106824.75,46380.5,61771.5,252899.75,131133.5,2813.25,0.0,330511.0,109693.75,207431.25,25818.0,49248.5
2024-03-08,106589.75,45826.5,116272.75,482141.25,247356.0,2748.0,0.0,164455.5,64717.5,153637.75,27810.0,47496.0
2024-03-09,104985.0,43026.0,159836.25,471859.0,228277.75,2743.25,0.0,92698.25,61257.0,124797.5,24796.75,47190.75
2024-03-10,104268.5,40856.25,152551.5,558337.5,135100.75,2705.0,0.0,101777.0,68315.25,114587.25,10682.0,46994.25
2024-03-11,103595.75,43819.0,125705.5,321828.0,150435.0,2761.0,0.0,224593.25,92215.5,200389.5,28742.5,45827.25
2024-03-12,103806.0,45027.0,19310.25,130675.0,84734.0,2719.0,0.0,341293.5,113805.5,260149.5,28838.75,45176.5
2024-03-13,104945.25,45231.75,97660.0,176302.75,111560.25,2748.0,0.0,309400.75,99967.25,219444.5,28013.75,46697.5
2024-03-14,104403.25,44557.75,128311.75,265166.75,172493.0,2712.75,0.0,210307.5,86205.0,197229.25,29714.0,46372.75
2024-03-15,105032.75,42830.0,152455.75,486067.25,153149.5,2696.75,0.0,146682.75,53187.0,139406.5,25580.25,44779.25
2024-03-16,104575.5,43566.0,97672.5,550088.75,120067.25,2678.25,0.0,113657.25,56373.5,112051.75,21717.5,42781.5
2024-03-17,105558.75,45170.5,76586.0,145665.5,203607.75,2645.0,0.0,166482.25,45070.75,125007.5,19797.5,43950.5
2024-03-18,106361.75,44877.25,70880.5,181126.0,148395.25,2680.5,0.0,271119.25,84990.5,216481.25,35111.25,44398.0
2024-03-19,106897.75,48523.25,70391.75,110431.25,208684.75,2686.75,0.0,289050.75,94681.5,219103.0,26476.0,44554.25
2024-03-20,106710.0,48837.5,16754.5,37091.0,220275.5,2652.75,0.0,304574.75,127672.25,239906.5,31903.25,41111.0
2024-03-21,106638.25,46048.5,79141.75,240716.25,139776.5,2629.75,0.0,277662.75,91082.0,201994.25,25376.5,44433.75
2024-03-22,107125.0,47986.25,109934.25,369207.5,141444.75,2764.25,0.0,157467.75,58486.0,177827.25,28610.5,45572.25
2024-03-23,106168.0,46821.25,124872.25,455206.0,144938.0,2881.25,0.0,102876.75,34275.5,116406.25,28191.5,46365.0
2024-03-24,105083.5,44295.5,128127.5,677388.25,122569.25,2841.75,0.0,95263.0,30271.75,96285.0,11268.0,44677.5
2024-03-25,107780.75,45524.5,25917.25,259583.75,223314.0,2789.5,0.0,231721.5,67238.25,202970.25,40967.75,41141.75
2024-03-26,107200.5,45445.0,70584.75,370882.25,226181.5,3040.25,0.0,196272.0,81015.5,163756.5,31352.5,44051.0
2024-03-27,106525.25,46417.25,56566.0,218874.25,184237.75,3136.0,0.0,157355.0,82588.75,177529.25,37461.25,45403.75
2024-03-28,105508.5,46407.25,68946.5,544685.5,151639.0,3270.0,0.0,113306.5,55289.25,121467.25,26432.75,45627.75
2024-03-29,104277.0,44999.0,111219.25,460904.75,137197.0,2810.0,0.0,94583.75,46637.0,92853.0,36429.25,47894.0
2024-03-30,104347.0,43795.0,41140.25,221022.5,165992.5,2647.75,0.0,128314.75,52290.0,111760.25,32426.25,47759.75
2024-03-31,99367.5,41421.5,23184.75,110360.75,206778.0,2510.0,0.0,91289.75,41051.25,70605.75,23627.75,34389.25
2024-04-01,102733.75,43225.25,45123.25,338949.75,89289.5,2671.5,0.0,87527.5,38756.0,79017.25,20690.25,47548.25
2024-04-02,103396.25,44992.5,74069.25,739921.75,179558.5,2610.75,0.0,80699.0,48612.75,97616.75,30597.75,47509.5
2024-04-03,105732.5,43175.75,69031.0,315459.5,118775.25,2619.75,0.0,180812.0,57111.75,201076.25,32911.25,46175.25
2024-04-04,104777.75,42786.5,117938.0,600910.75,127439.0,2511.5,0.0,123509.25,45748.5,129458.25,23488.0,47411.5
2024-04-05,105081.0,44751.5,97187.5,579830.75,194067.75,2577.75,0.0,100410.25,57963.5,113638.75,34250.0,44282.5
2024-04-06,103575.75,43620.75,109042.5,351377.5,290608.0,2487.75,0.0,82357.0,47174.25,81661.75,33825.0,44277.0
2024-04-07,100108.25,43273.0,108789.25,340737.0,235187.0,2445.25,0.0,89038.0,40897.75,96197.75,26028.0,45613.5
2024-04-08,95812.5,46162.75,47196.75,128604.25,250281.25,2339.75,0.0,177770.25,72248.0,165229.75,40768.25,45127.0
2024-04-09,93389.5,45898.5,106435.75,489031.25,147705.75,2433.25,0.0,118660.5,56382.0,111293.25,27034.75,44857.75
2024-04-10,95023.5,45021.0,97751.75,315160.75,209252.25,2572.75,0.0,131108.25,79350.0,148199.5,39058.75,43355.5
2024-04-11,96927.25,44711.0,98044.5,332974.0,242582.75,2609.25,0.0,121128.75,65507.25,151515.5,35655.0,43232.5
2024-04-12,97135.0,45063.75,117367.25,282044.75,254527.5,2608.0,0.0,118201.0,39695.25,117516.25,35796.25,44830.0
2024-04-13,94894.0,41161.0,83469.25,363385.75,291841.25,2551.75,0.0,73515.0,29968.0,75957.75,31421.25,43990.25
2024-04-14,93973.75,41757.25,72256.75,419718.0,275190.25,2513.75,0.0,85774.75,29772.75,88838.75,26502.0,40082.75
2024-04-15,95586.75,45142.5,67728.5,391592.75,180823.0,2630.75,0.0,122783.5,37903.25,129739.75,37963.75,38768.25
2024-04-16,96892.25,47771.75,68750.5,529004.75,170216.0,2686.75,0.0,143297.75,55527.5,124814.0,23253.0,38022.75
2024-04-17,101077.5,51838.5,21029.0,116983.0,201029.0,2688.5,0.0,226291.75,105333.0,213348.75,32007.75,42478.75
2024-04-18,101171.75,52056.5,47595.25,156271.5,229827.0,2694.75,0.0,233132.25,97025.0,200126.75,34601.75,41171.25
2024-04-19,100966.25,47659.5,124553.5,636237.5,109912.5,2747.5,0.0,114792.0,60755.75,117954.5,27580.0,41525.5
2024-04-20,105258.25,49489.5,79551.25,293747.5,207170.5,2678.0,0.0,119161.0,35870.5,100145.5,28221.5,40697.25
2024-04-21,104813.75,49190.25,56434.0,240087.25,207088.75,2686.5,0.0,130485.5,45841.75,106116.5,14280.25,42095.75
2024-04-22,103416.0,51211.25,37167.5,109300.5,243445.25,2680.0,0.0,232385.5,61893.25,230637.5,39712.0,41761.75
2024-04-23,102356.25,50526.25,62115.75,117366.0,246155.5,2689.25,0.0,223014.75,76624.5,258437.5,29856.75,40232.25
2024-04-24,103388.0,50705.25,83351.0,206045.0,203207.75,2701.75,0.0,227429.5,68292.25,256301.5,25439.75,41797.25
2024-04-25,104457.75,49305.25,25568.5,171140.75,215952.0,2661.0,0.0,242215.25,68403.25,252729.5,25942.25,42417.75
2024-04-26,105782.0,49310.5,16208.5,201564.75,244968.25,2634.75,0.0,221152.25,77144.25,203340.25,32251.25,42133.75
2024-04-27,104297.25,48678.5,27495.5,178810.0,329115.25,2609.0,0.0,140840.75,36856.25,111479.5,29363.25,42333.25
2024-04-28,101762.5,45305.25,96055.0,403142.25,258821.75,2485.5,0.0,92873.0,23531.0,78574.75,11641.5,40753.5
2024-04-29,103204.75,48936.0,57394.25,129279.5,322154.75,2450.75,0.0,136592.25,41942.0,153940.5,38336.0,40904.25
2024-04-30,101284.5,49810.75,71337.5,195705.0,348198.0,2449.25,0.0,127029.0,40288.0,124886.25,35325.5,38638.25
2024-05-01,93949.0,47806.5,77562.25,346888.5,344996.0,2325.75,0.0,84732.0,23712.25,71918.5,20284.5,41195.5
2024-05-02,94365.75,48102.0,121688.25,473196.5,307097.75,2920.25,0.0,83753.25,47993.0,91590.0,26507.25,40571.75
2024-05-03,97629.0,51575.5,97170.75,307962.75,169942.0,3198.75,0.0,125489.5,35476.5,127396.0,41408.75,38930.0
2024-05-04,97671.5,50106.75,22978.5,71634.5,262161.25,3165.25,0.0,128553.75,23139.0,129729.25,27763.0,45309.0
2024-05-05,96375.75,44988.75,51869.0,311532.0,224473.5,3119.5,0.0,114513.5,22957.25,85289.25,10495.25,43496.25
2024-05-06,101037.25,50879.5,12637.25,118778.25,218977.25,3045.5,0.0,195707.0,51100.0,184731.75,33189.75,42845.75
2024-05-07,101351.0,53784.25,10716.0,129763.75,174692.75,3063.5,0.0,217018.0,50589.25,200991.75,32017.5,43837.0
2024-05-08,101401.0,55078.0,2844.0,76276.75,243263.5,3176.75,0.0,230925.5,38645.25,204820.5,27050.25,44220.0
2024-05-09,101018.5,55595.25,11858.25,36718.75,359172.75,3122.75,0.0,158318.75,19767.75,125264.0,24535.75,46055.75
2024-05-10,101270.25,53286.75,8624.5,41457.75,358070.25,2701.75,0.0,135345.75,23914.0,138682.25,26814.75,46521.25
2024-05-11,100833.25,51186.5,10878.0,89673.75,360378.5,2558.25,0.0,113807.75,20237.5,99583.25,29262.5,46028.5
2024-05-12,97981.0,47187.25,60567.25,227310.75,370939.5,2498.5,0.0,85396.5,20703.75,76701.75,19229.5,45674.5
2024-05-13,98420.5,50431.75,100803.0,312580.25,362755.5,2435.0,0.0,98776.0,39567.5,121291.5,40827.75,45567.5
2024-05-14,97086.25,48004.5,104785.75,416008.0,386691.5,2379.25,0.0,93382.75,49637.5,95666.0,33944.5,43944.0
2024-05-15,97264.25,48945.75,71637.5,442873.5,316390.5,2410.25,0.0,118171.75,60059.25,132693.5,35306.5,45450.75
2024-05-16,97900.75,50746.5,62202.0,411954.0,286115.5,2348.0,0.0,119092.75,65700.75,148332.0,34762.5,43782.75
2024-05-17,99478.0,56307.25,60925.25,412782.25,206672.5,2445.0,0.0,128530.5,50898.25,125195.25,38922.5,43835.75
2024-05-18,99235.25,58259.0,45485.5,140967.75,257912.25,2433.5,0.0,111699.25,29530.5,87978.25,31860.75,46052.75
2024-05-19,98083.5,57124.25,44620.25,73727.0,263794.25,2381.5,0.0,115447.25,21609.25,76384.5,27761.75,46038.5
2024-05-20,98489.0,56914.0,43759.75,70168.25,343176.5,2368.75,0.0,122592.25,20906.5,75713.5,32932.5,41565.25
2024-05-21,97750.5,57209.0,78675.0,340262.75,226712.75,2360.25,0.0,145258.25,35568.5,132761.25,33421.5,34925.75
2024-05-22,95618.5,57344.25,77924.75,289746.25,199077.25,2509.5,0.0,172762.5,38306.0,145065.25,30712.5,41110.0
2024-05-23,94272.25,58784.5,22527.25,123468.25,303209.5,2757.75,0.0,212501.75,47206.0,147995.0,32739.5,39162.75
2024-05-24,94899.75,61544.75,17123.0,94511.25,248880.5,2748.75,0.0,225000.75,55918.75,201110.0,30335.75,41063.5
2024-05-25,94135.5,58533.25,41013.75,57988.75,291859.25,2832.25,0.0,168111.25,24584.75,109038.75,23233.75,40307.75
2024-05-26,93493.0,54665.25,19751.25,97002.0,335599.5,2769.25,0.0,144108.5,22108.5,85206.25,16978.75,42593.75
2024-05-27,93623.0,57900.5,44576.0,95574.5,269016.0,2757.75,0.0,211177.0,39813.5,149171.0,32524.25,43537.5
2024-05-28,97824.25,60791.75,23700.25,155778.0,264086.25,2899.0,0.0,238153.0,44396.25,130050.0,27402.0,40666.0
2024-05-29,98815.75,58771.75,92369.0,296028.75,227004.75,2368.0,0.0,179984.5,36613.0,116705.75,26678.0,40267.75
2024-05-30,98262.25,62343.5,25473.25,70634.0,233775.75,2376.5,0.0,217575.5,15338.25,142721.75,28804.25,39901.0
2024-05-31,97997.0,59765.25,61569.5,115564.25,186835.25,2408.5,0.0,220745.0,12284.75,113349.5,26778.5,41211.0
2024-06-01,96063.0,47917.5,87858.25,228643.75,197548.0,2451.0,0.0,110981.0,12181.75,77454.5,30468.75,38651.25
2024-06-02,94212.0,45393.25,107093.25,315805.5,192727.75,2340.75,0.0,108754.5,11889.5,64742.0,18344.5,38116.5
2024-06-03,96660.0,51181.25,54098.0,138417.5,189312.0,2259.75,0.0,228993.0,35691.75,192301.75,44510.25,43130.5
2024-06-04,95604.25,45116.0,50603.25,72944.25,307375.25,2141.5,0.0,227303.5,34168.75,167448.0,33051.75,40309.25
2024-06-05,95148.25,47052.5,82713.5,299512.25,259044.5,2174.5,0.0,194254.5,25436.25,115900.75,42865.5,37335.25
2024-06-06,96556.25,51596.0,66570.0,117177.25,355843.5,2567.25,0.0,233554.25,24724.75,150929.25,25830.5,38481.0
2024-06-07,95861.25,54080.75,58327.5,82960.0,353338.0,2765.75,0.0,192105.5,25788.5,155296.0,34420.5,41117.25
2024-06-08,95710.75,50758.5,81708.5,219327.0,345613.5,2822.75,0.0,113423.5,22326.5,91376.75,32662.75,40583.25
2024-06-09,93769.5,49214.5,77850.75,227817.25,325645.25,2276.0,0.0,91935.25,32126.25,103914.5,23720.25,40013.5
2024-06-10,95993.0,51025.75,62036.75,228444.0,287234.5,2284.5,0.0,163949.25,45281.25,139054.25,31108.75,41100.75
2024-06-11,95509.75,51572.75,90455.75,439746.75,263768.75,2239.25,0.0,134718.5,47918.75,101959.25,25329.5,38828.0
2024-06-12,97229.25,53614.25,89705.25,217134.75,318229.75,2229.75,0.0,187399.25,38232.75,120331.0,24394.25,37096.5
2024-06-13,97671.0,57319.25,41955.0,102753.5,328496.75,2262.0,0.0,226992.0,42455.0,137547.5,32506.0,35609.5
2024-06-14,97572.0,60489.75,54167.5,289692.25,202570.5,2333.75,0.0,182616.25,30557.5,81374.75,39235.75,33767.25
2024-06-15,95698.0,51341.0,79619.0,422371.75,262553.5,2352.0,0.0,79360.0,19243.0,61578.25,26358.0,33699.0
2024-06-16,96052.25,54402.0,76080.25,255687.75,303790.75,2312.5,0.0,96443.0,21039.5,63648.75,27980.5,36604.75
2024-06-17,97105.0,60296.0,40169.5,127377.75,282171.25,2120.75,0.0,212758.25,48083.0,122933.0,36367.5,36573.25
2024-06-18,96708.75,61818.75,8495.25,65513.25,313482.75,2119.25,0.0,260152.5,62021.0,167615.5,32718.75,37286.0
2024-06-19,95926.25,63681.25,36272.25,129505.25,248734.75,2096.5,0.0,253193.25,57701.75,130142.75,32771.5,39215.0
2024-06-20,96567.5,60496.75,11779.0,82824.75,293987.5,2269.0,0.0,255888.5,57664.75,136028.25,39269.25,38571.25
2024-06-21,95920.75,61538.0,21942.25,154611.25,187989.0,2350.75,0.0,267229.25,76980.25,176278.0,29464.25,37571.0
2024-06-22,95284.5,52539.75,37139.5,317830.0,301343.75,2343.0,0.0,104012.25,15705.0,69805.5,26395.5,37386.75
2024-06-23,94410.75,53969.25,22683.25,107319.0,311083.75,2389.75,0.0,124007.25,25696.75,78236.0,25606.5,37741.0
2024-06-24,95824.25,60826.25,1610.75,57843.0,393079.25,2309.75,0.0,194785.0,43861.0,129631.75,38958.5,41356.5
2024-06-25,93794.25,60615.25,14176.25,154850.5,423683.5,2277.75,0.0,200447.75,48864.0,130584.25,34309.75,38476.0
2024-06-26,93812.25,59665.75,21938.5,128612.5,374690.5,2269.75,0.0,227626.0,53119.5,140720.25,35043.25,38203.5
2024-06-27,92480.75,60851.0,34453.5,103949.75,319052.25,2199.5,0.0,224629.25,53196.0,136254.0,35757.0,38164.5
2024-06-28,92426.25,60125.75,80455.25,238175.0,349246.0,2261.0,0.0,160215.75,24513.25,96191.25,31517.75,38225.0
2024-06-29,93870.5,59219.25,17525.5,82752.75,374780.75,2484.5,0.0,116375.75,14974.25,86017.75,40902.5,40203.5
2024-06-30,91582.0,56235.0,43481.5,261332.5,169207.25,2551.75,0.0,116795.0,21174.25,68328.5,19876.5,40005.5
2024-07-01,91010.5,60981.0,50962.5,184430.75,224484.0,2548.75,0.0,224731.0,40467.75,104440.0,34228.0,42602.0
2024-07-02,92037.5,60453.5,91786.5,261026.5,171347.75,2558.75,0.0,234288.5,40215.5,81475.25,26670.5,45133.25
2024-07-03,94157.25,62733.5,76308.25,161265.0,197481.5,2587.25,0.0,242356.0,38916.5,114913.75,39867.75,45375.5
2024-07-04,91823.0,55779.25,130087.25,452509.0,247011.0,2552.0,0.0,96979.75,17521.0,71768.25,30008.5,42262.0
2024-07-05,94750.25,57824.75,95413.5,386609.0,301877.5,2534.75,0.0,103850.0,15137.25,75156.75,42190.75,43800.0
2024-07-06,92271.0,52268.5,79780.75,462203.25,278181.25,2625.5,0.0,86727.75,14916.25,64781.25,19589.5,43498.0
2024-07-07,93211.5,56136.25,67310.0,239661.75,304068.75,2636.0,0.0,105114.25,15786.0,63999.25,40192.5,46432.0
2024-07-08,93958.0,60889.0,30563.0,80288.75,371343.75,2630.75,0.0,201690.5,49068.25,122190.5,41963.75,46101.75
2024-07-09,92218.75,62319.25,64800.75,178665.25,401374.25,2515.25,0.0,202571.5,32751.75,110483.25,30584.75,45138.0
2024-07-10,92843.75,65611.5,63038.75,160694.25,255736.75,2522.75,0.0,238636.75,43258.5,105139.0,41521.0,43513.0
2024-07-11,93977.75,64480.25,32981.5,67046.5,313332.5,2711.25,0.0,240008.25,57347.5,144736.75,43192.0,43671.5
2024-07-12,94830.0,63148.25,42163.5,253278.0,208798.25,2770.25,0.0,212383.0,41889.5,130006.0,29753.75,44610.5
2024-07-13,93287.75,57384.5,92774.75,279756.75,263030.25,2835.25,0.0,100636.5,13396.5,65033.75,29185.25,47219.5
2024-07-14,91181.0,55005.25,105133.25,138462.0,335793.0,2730.5,0.0,105139.0,12998.0,66841.5,25020.75,46475.5
2024-07-15,89556.5,61673.0,56754.25,111484.5,389618.25,2618.0,0.0,162872.25,22209.5,115984.75,49855.75,47131.25
2024-07-16,88125.25,59884.0,72923.0,336263.75,274708.0,2673.5,0.0,162189.75,26449.75,87370.25,28950.25,43152.25
2024-07-17,91971.75,57475.25,72653.75,273386.75,267626.25,2554.0,0.0,172130.25,22951.5,101988.75,35179.25,46280.0
2024-07-18,94528.75,59532.5,16152.75,36644.25,374080.25,2425.5,0.0,213130.5,51013.75,140691.25,42306.5,46256.75
2024-07-19,93794.75,59700.75,15265.75,50967.0,367167.25,2794.0,0.0,217879.75,43207.25,135523.75,41428.25,45646.25
2024-07-20,92344.25,56462.75,52825.5,108924.25,366124.25,2719.5,0.0,148697.5,12489.75,77295.25,36571.5,47897.5
2024-07-21,90984.25,55694.0,37300.5,128225.75,308987.75,2540.5,0.0,135100.5,17121.5,78437.75,32280.75,48216.5
2024-07-22,93348.25,57966.75,40428.0,218111.75,276683.25,2568.0,0.0,175427.0,23235.0,120228.25,36198.0,50767.5
2024-07-23,93865.5,61157.75,43446.5,182412.0,266456.5,2761.25,0.0,191364.5,36857.5,123653.75,39463.0,47025.5
2024-07-24,94159.0,60732.25,49949.0,190974.25,293321.0,2616.25,0.0,190872.25,42974.25,110919.25,36176.75,45858.5
2024-07-25,94975.25,57940.5,51749.0,43563.75,357772.25,2633.25,0.0,187746.5,50099.75,131092.25,31216.5,44819.5
2024-07-26,95022.75,55216.0,40964.0,137505.25,228982.5,2600.5,0.0,196646.0,41851.75,123536.75,32418.5,44389.75
2024-07-27,94561.5,52824.75,2291.0,33875.0,220503.0,2564.25,0.0,176279.25,32928.5,135427.5,33387.5,45150.5
2024-07-28,92596.5,52707.25,24609.0,185151.5,313645.0,2565.25,0.0,135154.75,11497.0,75858.25,20927.25,47074.75
2024-07-29,93122.25,51224.75,17256.0,86337.0,405747.75,2537.75,0.0,170738.25,31145.75,102975.25,38304.25,50221.5
2024-07-30,91991.0,50647.0,2841.75,50579.0,394049.0,2468.75,0.0,207122.75,68107.0,127317.75,34174.0,46998.75
2024-07-31,91536.5,49557.75,15500.25,47735.75,327485.0,2459.75,0.0,232623.5,82638.25,144511.5,27660.0,52141.25
2024-08-01,92755.25,55263.0,20067.25,76051.25,265180.75,2534.0,0.0,261494.75,102519.25,145100.75,28596.25,49023.75
2024-08-02,93792.25,54714.0,5688.5,70964.25,242089.75,2573.25,0.0,252517.25,78732.75,134065.25,35010.5,50204.25
2024-08-03,93275.5,52165.75,19850.75,51527.75,301755.5,2617.5,0.0,158946.75,29097.25,81027.0,33077.0,44661.0
2024-08-04,91885.0,50767.25,48787.5,193179.5,241460.0,2615.75,0.0,146957.0,16038.25,67476.75,17355.5,43282.25
2024-08-05,91921.0,51271.5,22441.75,46304.25,313359.25,2606.0,0.0,208589.75,39551.5,126370.5,40319.5,42744.0
2024-08-06,88188.75,50158.0,15483.25,56061.75,381126.75,2584.0,0.0,207076.0,55227.5,140925.5,35805.25,43908.5
2024-08-07,88082.75,50797.5,25413.25,102678.0,269186.5,2548.75,0.0,215955.5,69115.0,133698.5,35173.25,43460.25
2024-08-08,89435.75,51266.75,37058.5,82775.25,255391.25,2577.75,0.0,204712.5,64219.75,123477.5,41723.75,43041.0
2024-08-09,90020.25,47158.5,98363.0,407165.25,249689.75,2599.25,0.0,111367.5,27898.5,90005.25,32052.75,45468.75
2024-08-10,92584.25,44426.75,92062.75,192748.5,335573.25,2554.0,0.0,106566.0,13711.0,62511.5,39781.25,46476.0
2024-08-11,92245.5,42738.75,33254.75,88996.75,353144.0,2518.0,0.0,118055.25,9149.5,75352.75,32279.5,45755.0
2024-08-12,92443.5,46139.0,36795.75,113158.25,363243.5,2457.0,0.0,176389.0,41461.25,104011.75,38835.5,44248.0
2024-08-13,90088.75,45869.75,49291.75,224974.0,340536.25,2384.5,0.0,196175.5,73931.25,108580.0,20399.75,48065.75
2024-08-14,92034.0,48641.5,25814.75,119844.0,281910.0,2385.0,0.0,211357.0,84848.5,142561.75,36308.25,46028.5
2024-08-15,92103.5,45957.25,43384.25,81890.5,307704.75,2568.75,0.0,191568.25,67853.5,127785.5,19992.0,42505.25
2024-08-16,92967.25,43742.0,31671.5,155382.0,291358.5,2661.5,0.0,204011.5,57672.75,130633.75,39435.0,41450.0
2024-08-17,91509.75,42651.25,5686.0,44399.75,242398.25,2704.0,0.0,198032.25,59504.75,114808.75,22701.25,45248.5
2024-08-18,90075.25,45197.0,21211.25,79262.75,143567.75,2741.0,0.0,200879.75,46038.75,67677.5,13954.75,43384.5
2024-08-19,91222.0,52421.5,25527.5,73331.25,242218.75,2771.0,0.0,220845.25,79514.5,119796.0,31439.0,45563.75
2024-08-20,90659.25,52579.5,80952.75,146165.75,263964.5,2754.25,0.0,191316.0,51470.75,107091.0,37071.0,47538.25
2024-08-21,90000.0,48482.0,87188.25,423861.5,272153.5,2764.75,0.0,125670.25,31901.75,75660.75,27535.25,44423.25
2024-08-22,90988.25,48667.25,123608.0,290670.5,304486.0,2914.75,0.0,122386.25,29905.0,78277.5,39875.5,41823.5
2024-08-23,89526.5,43791.25,97766.25,521447.75,292807.5,2899.75,0.0,90541.5,37474.5,68444.75,32389.0,45585.5
2024-08-24,88759.75,43457.75,54823.5,323673.5,329105.75,2724.0,0.0,94806.25,20356.5,58308.25,42600.75,43263.75
2024-08-25,89065.0,42458.5,91606.75,339814.0,220099.0,2723.5,0.0,95679.75,25843.75,63178.75,21838.0,42507.0
2024-08-26,92125.25,45826.25,76892.75,128265.25,277325.5,2730.75,0.0,151698.75,62783.25,136241.75,41376.5,45137.25
2024-08-27,90773.0,42443.75,36379.0,102189.75,337559.75,2656.0,0.0,170015.25,82098.75,161076.0,28928.5,42661.25
2024-08-28,90480.0,44826.5,44958.0,183481.5,343097.0,2610.25,0.0,175550.25,84901.0,134279.5,34632.5,42332.75
2024-08-29,89825.25,44821.75,31367.25,134777.25,322183.0,2574.0,0.0,193547.0,98628.0,177818.75,37445.5,41348.75
2024-08-30,89351.0,41113.5,13931.5,121136.0,253418.0,2612.25,0.0,218364.0,104210.0,188484.0,31935.25,40365.5
2024-08-31,89703.75,37001.25,28904.0,208270.75,303968.25,2637.5,0.0,144228.25,50506.75,85583.0,24770.25,40415.0
2024-09-01,89686.75,35222.0,85066.25,249530.75,316098.0,2601.75,0.0,139543.75,36083.75,87138.25,11570.0,44040.75
2024-09-02,90902.25,41889.25,74113.75,163901.75,264715.5,2594.75,0.0,204257.5,97879.25,160011.5,30609.25,47137.75
2024-09-03,89693.25,43475.5,25355.5,61612.75,276921.0,2605.0,0.0,214906.75,122623.5,214855.0,34007.5,44131.75
2024-09-04,91449.0,41622.0,27540.5,101448.75,223443.75,2624.75,0.0,202055.25,130886.5,235645.75,28317.5,40570.5
2024-09-05,91220.75,41383.5,39464.25,448572.5,284865.25,2670.0,0.0,159448.0,84588.5,132216.75,24186.5,41290.25
2024-09-06,91809.5,41570.5,87895.0,356993.5,239113.75,2451.75,0.0,178522.75,98286.5,138987.75,30859.5,40161.5
2024-09-07,92568.0,36641.75,42440.75,121623.25,307149.0,2355.75,0.0,178645.5,56053.25,97182.75,27727.75,39691.5
2024-09-08,90750.75,35513.25,27615.25,155958.0,210696.25,2357.25,0.0,176399.75,54580.25,79422.5,19907.25,39893.25
2024-09-09,90956.0,43644.75,61057.75,235384.5,129942.25,2365.0,0.0,225423.75,96476.25,141771.5,33690.25,38313.5
2024-09-10,87926.75,44405.75,126058.0,484484.5,175796.75,2441.0,0.0,153669.25,40863.75,80730.75,22059.25,42173.0
2024-09-11,89346.75,43875.75,65077.25,403398.5,134425.75,2481.25,0.0,177661.0,84148.75,99630.0,21776.25,44624.5
2024-09-12,90398.75,48435.0,40676.25,118674.5,199073.0,2483.5,0.0,206760.25,116096.75,168641.75,34237.0,42871.25
2024-09-13,91122.5,46875.25,78774.25,272539.0,149067.0,2577.5,0.0,162258.0,75207.0,101126.25,31415.75,42110.25
2024-09-14,89209.5,46467.5,29052.5,407995.75,178593.75,2568.5,0.0,97589.25,52567.25,66949.75,27998.25,43765.25
2024-09-15,90612.5,44324.0,24233.75,227982.75,221483.25,2501.0,0.0,121678.5,63191.75,66497.25,19431.0,42920.5
2024-09-16,91274.75,49434.0,45891.75,252238.75,85603.5,2504.75,0.0,201454.75,117862.5,136806.75,39908.0,43433.25
2024-09-17,90213.25,46681.75,59794.5,288696.0,185705.0,2462.0,0.0,199060.25,101990.0,106547.75,25703.25,46496.5
2024-09-18,91040.25,46871.25,34127.25,304874.0,250812.5,2307.0,0.0,195680.5,89368.25,99265.75,24638.25,45548.75
2024-09-19,92036.0,46860.0,47711.25,348754.75,249788.25,2490.25,0.0,190227.75,58007.5,89703.25,29008.5,46015.75
2024-09-20,93077.5,45995.0,75900.75,355135.5,288421.25,2568.75,0.0,162698.0,43464.25,78537.5,26195.0,42936.5
2024-09-21,94244.25,44936.25,42434.25,179026.5,293237.25,2493.0,0.0,161897.75,29664.5,74482.0,27464.75,43699.75
2024-09-22,93437.0,46324.75,12684.25,61510.75,255268.25,2504.75,0.0,182018.0,56037.5,85965.5,24357.0,43519.25
2024-09-23,94115.5,47419.5,7208.0,57865.0,184974.0,2299.0,0.0,243195.25,120289.5,150362.75,35547.25,44214.25
2024-09-24,94044.0,50242.25,73890.75,253287.75,139403.25,2475.25,0.0,236435.0,93772.75,95228.25,22764.75,37745.75
2024-09-25,93303.5,48163.75,106087.5,401764.25,140983.75,2545.5,0.0,207331.75,57587.75,89011.0,34615.5,43611.25
2024-09-26,93317.25,48664.25,79417.0,644532.5,64990.5,2626.75,0.0,153596.0,48303.5,64247.25,25442.25,47004.25
2024-09-27,90753.75,50261.25,113028.75,830542.0,153642.75,2948.0,0.0,79046.75,41793.75,54945.75,21006.25,41393.5
2024-09-28,92394.0,50237.0,154508.25,425493.25,175221.75,3050.5,0.0,99317.75,27455.25,55641.75,38606.25,43426.5
2024-09-29,93411.25,51215.75,56722.5,171043.0,229217.25,3039.75,0.0,127701.25,36418.75,56052.0,33117.25,44341.5
