Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_generation,Other_conventional,Grid_load,Grid_load_incl._hydro_pumped_storage,Hydro_pumped_storage,Residual_load,Total_generation,Renewables_total,Renewables_share,Residual_load_ratio,Fossil_total,Net_balance
2022-06-04,101761.0,46683.0,21098.0,116085.25,264130.75,2803.25,73425.5,289264.25,61858.25,62577.0,26797.75,31133.0,1101200.8,1132712.8,31512.0,699886.75,1097617.0,552561.25,0.503418997701384,0.6355668739071021,444832.5,-3583.8000000000466
2022-06-05,99956.5,42540.0,56595.75,253439.5,204620.25,2809.25,64629.75,282881.75,60427.75,54713.0,17791.25,31213.5,1009905.75,1043203.0,33297.25,495250.25,1171618.25,659961.25,0.5632903464929809,0.49039254405671023,429236.0,161712.5
2022-06-06,99396.0,41101.5,113927.25,344423.25,237020.25,2808.0,55680.25,228560.75,56100.75,50403.75,13114.25,26085.75,1052948.5,1120348.8,67400.25,357577.75,1268621.75,838676.25,0.6610924414625557,0.33959661844810074,361151.0,215673.25
2022-06-07,100925.25,46622.5,99973.25,256272.75,199333.25,2888.25,65115.75,325971.0,96925.5,84521.5,21635.0,28481.5,1305421.0,1328025.5,22604.5,749841.75,1328665.5,706015.25,0.5313717034121831,0.5744060728301444,535899.5,23244.5
2022-06-08,102164.25,53429.0,15228.25,101596.75,229130.5,2879.5,64913.75,325944.75,96889.25,96957.0,30856.25,29074.5,1330687.0,1339782.5,9095.5,984731.5,1149063.75,504428.25,0.4389906565236263,0.7400173744840072,548865.5,-181623.25
2022-06-09,101209.75,51095.25,28575.0,178180.5,194387.25,2965.75,65227.5,327864.75,98466.5,83632.5,17003.5,28881.0,1344319.5,1359838.0,15518.5,943176.75,1177489.25,556413.5,0.4725423183268977,0.7016016281843713,538844.75,-166830.25
2022-06-10,101185.0,49253.75,60612.75,107181.75,282356.75,2932.0,65164.25,331728.25,100575.25,70968.5,25876.75,28621.75,1310122.2,1343228.8,33106.5,859971.0,1226456.75,603522.0,0.49208583996133576,0.6564051811350117,531893.75,-83665.44999999995
2022-06-11,98867.75,48904.0,62902.0,115202.75,288227.75,2809.0,60978.25,278875.5,63952.0,54461.75,31914.0,28287.5,1133254.2,1179680.8,46426.5,666921.75,1135382.25,616913.25,0.5433529104405146,0.5885014588959829,425576.75,2128.0500000000466
2022-06-12,98497.25,45602.5,52472.25,127495.5,314802.25,2767.25,57627.75,236312.5,92665.25,50941.25,19872.75,29281.5,1054088.2,1108905.5,54817.25,559318.25,1128338.0,641637.0,0.5686567322912106,0.5306180735160493,409200.5,74249.80000000005
2022-06-13,99952.0,45640.25,66688.5,258338.75,269171.25,2740.5,61921.75,294304.25,104934.5,60719.5,28120.25,28777.25,1320080.8,1362391.0,42310.25,725882.25,1321308.75,742531.25,0.5619664972323842,0.5498771363086259,488735.5,1227.9499999999534
2022-06-14,100277.0,48788.25,34811.25,99144.5,311966.0,2737.5,64935.5,295868.25,138337.0,87267.0,32713.25,29488.5,1327472.0,1351138.2,23666.25,881550.25,1246334.0,597724.5,0.47958613020265833,0.664081991936553,550960.75,-81138.0
2022-06-15,98681.5,48540.75,3345.25,66200.5,334268.75,2647.0,63861.5,298915.5,157826.0,76907.25,30307.5,28801.25,1306621.2,1326495.2,19874.0,902806.75,1210302.75,553683.75,0.45747541266017944,0.6909475753186922,562450.0,-96318.44999999995
2022-06-16,98489.75,50225.25,8001.75,134561.25,307456.75,2760.5,64773.5,312984.75,113863.5,59575.75,27718.5,29257.25,1164985.5,1208024.0,43038.5,714965.75,1209668.5,601495.25,0.4972397396476803,0.6137121449151084,515681.25,44683.0
2022-06-17,98561.5,46297.5,67453.75,71418.5,311160.5,2727.25,64249.0,296170.75,128961.75,56528.75,37792.0,28670.5,1234317.8,1263558.2,29240.5,784285.0,1209991.75,597619.0,0.4939033675229604,0.6353995705157942,510331.75,-24326.050000000047
2022-06-18,96425.75,41204.5,39168.0,212273.75,321571.75,2521.25,61179.75,250525.0,87704.5,45368.5,36452.25,28226.0,1143566.0,1194682.8,51116.75,570552.5,1222621.0,713165.0,0.5833083187676312,0.49892397990146614,411824.0,79055.0
2022-06-19,95319.5,38643.75,20985.25,243757.25,279986.75,2347.0,62949.0,246718.0,80259.75,49427.25,21001.25,28285.75,1080004.8,1141469.0,61464.25,535275.5,1169680.5,681039.5,0.5822440401460057,0.49562326019291764,404690.75,89675.69999999995
2022-06-20,96724.0,48911.25,43681.0,190269.25,184687.5,2402.75,64350.0,280945.25,145519.0,80369.5,35259.5,27477.5,1312131.5,1331470.2,19338.75,893493.75,1200596.5,566675.75,0.47199517073388103,0.6809483272065338,534311.25,-111535.0
2022-06-21,99059.5,46179.75,25545.0,115503.0,313858.75,2685.25,65193.5,312935.75,175732.25,85184.75,31260.25,29771.0,1341962.8,1387090.2,45127.5,887056.0,1302908.75,602831.25,0.4626810971988637,0.661013852246873,603623.75,-39054.05000000005
2022-06-22,98198.5,47732.5,5341.75,49466.0,252593.75,2606.0,64121.75,318697.0,191056.5,95218.0,34082.5,30296.25,1331989.2,1356686.0,24696.75,1024587.75,1189410.5,455938.5,0.3833314906838304,0.7692162594111124,635267.75,-142578.69999999995
2022-06-23,97181.0,47341.75,29392.75,104066.75,320704.0,2607.75,62849.25,309734.75,184686.0,99680.5,27650.75,27850.75,1333089.8,1373307.2,40217.5,878926.25,1313746.0,601294.0,0.4576942574896517,0.6593151114050981,621952.0,-19343.800000000047
2022-06-24,98187.75,48312.5,59484.5,244091.25,207571.0,2661.25,64359.5,282035.75,164804.0,67341.5,31449.75,28020.0,1344444.8,1378458.8,34014.0,833298.0,1298318.75,660308.25,0.508587163206262,0.6198082658358305,542201.25,-46126.05000000005
2022-06-25,97586.0,45554.5,18146.25,69971.0,271634.0,2752.75,90965.75,294564.5,142997.5,45362.5,30545.5,27242.25,1125249.8,1172410.5,47160.75,765498.5,1137322.5,505644.5,0.4445920132592119,0.6802920560394679,510166.75,12072.699999999953
2022-06-26,96641.5,40685.75,17400.25,76783.25,273811.0,2671.25,92166.0,282536.0,104017.5,51502.25,13833.5,26473.25,1044877.0,1097661.2,52784.25,676882.5,1078521.5,507993.0,0.4710086910645731,0.6478106992497682,464529.0,33644.5
2022-06-27,97378.0,44739.0,15494.0,140198.5,217294.75,2638.0,94352.5,313827.25,169434.0,90282.75,33093.25,26776.0,1318756.0,1343248.5,24492.5,945768.75,1245508.0,517742.25,0.41568761501331186,0.717167353172232,600320.0,-73248.0
2022-06-28,97168.5,45498.5,13955.0,81573.0,275855.75,2773.25,95487.0,325025.5,170127.0,88436.75,31064.5,26205.75,1320117.8,1361755.5,41637.75,948734.0,1253170.5,516824.0,0.4124131552729656,0.7186737426008497,609795.0,-66947.30000000005
2022-06-29,97011.5,47400.0,44294.0,147808.25,206601.25,2828.5,95101.0,329249.0,166267.0,92326.75,28667.5,27432.25,1334112.8,1371223.8,37111.0,935409.25,1284987.0,545943.5,0.42486305308925304,0.701147046936361,615275.0,-49125.80000000005
2022-06-30,96708.75,45497.75,48410.0,118689.0,280909.25,2812.25,94785.0,322302.5,176736.25,212977.25,31706.5,27023.25,1354991.2,1386249.5,31258.25,906983.0,1458557.75,593027.0,0.40658451816529034,0.6693644947657225,739039.25,103566.55000000005
2022-07-01,96770.25,51251.0,67745.25,215025.0,134642.0,2907.5,95960.5,326879.5,183431.5,162710.75,27779.5,26333.25,1320585.2,1353037.8,32452.5,903173.0,1391436.0,568341.0,0.4084564435590282,0.6839187657108379,699355.0,70850.80000000005
2022-07-02,96957.75,41989.0,61200.75,105329.5,334460.5,2963.5,92388.75,254735.25,125941.5,84692.25,32260.0,25325.5,1123257.5,1180223.5,56966.0,622266.75,1258244.25,642901.0,0.5109508746016522,0.5539840597547757,490694.5,134986.75
2022-07-03,96714.5,37238.75,25378.25,151225.0,320000.5,2769.75,90492.5,273589.75,98376.25,79316.5,11655.0,25312.5,1057153.5,1115990.0,58836.5,560549.75,1212069.25,633326.75,0.5225169683992891,0.530244425241935,476595.0,154915.75
2022-07-04,97940.75,41068.25,73404.5,142665.75,284813.25,2720.5,95436.75,306177.25,152621.75,113504.0,44700.5,25914.0,1306229.0,1344310.0,38081.0,805345.5,1380967.25,642613.0,0.46533543789687987,0.6165423520684352,598217.0,74738.25
2022-07-05,97882.0,47310.5,75267.0,144844.0,286033.75,2789.75,95079.5,297417.25,198052.25,133250.0,39241.0,27385.5,1340531.5,1376527.5,35996.0,834386.75,1444552.5,654127.0,0.4528232791816151,0.6224297974348234,656105.0,104021.0
2022-07-06,98299.0,44181.25,86427.25,187902.25,257596.5,2846.0,95402.0,299110.5,188320.25,96085.75,35319.5,25895.75,1333716.2,1370235.2,36519.0,801790.25,1417386.0,677252.25,0.47781779275370295,0.6011700615168355,609412.25,83669.80000000005
2022-07-07,97279.75,41562.0,93865.75,424182.5,126093.75,2886.0,95978.0,292870.5,137202.0,94725.0,20899.75,25855.75,1381150.8,1417199.5,36048.75,737008.75,1453400.75,785869.75,0.5407109842209727,0.5336193194834337,550653.25,72249.94999999995
2022-07-08,99020.5,44770.25,64527.0,269659.25,234300.5,2864.0,96254.0,281351.0,154658.75,87229.5,46150.5,28699.0,1322874.5,1365517.5,42643.0,754387.75,1409484.25,715141.5,0.5073781420402533,0.5702640348725446,551938.25,86609.75
2022-07-09,97162.5,36655.25,87578.5,283377.0,211159.0,2863.0,94873.0,240616.75,108657.5,77099.25,19958.75,31875.75,1137032.2,1184609.5,47577.25,554917.75,1291876.25,718795.25,0.5563963653639425,0.4880404882113277,458249.25,154844.05000000005
2022-07-10,98076.0,32655.0,76659.75,324403.5,215612.25,2874.0,88763.0,203705.5,90473.75,67948.0,17183.5,31467.75,1071839.0,1135850.5,64011.5,455163.5,1249822.0,750280.5,0.6003098841274997,0.4246565948803878,393595.0,177983.0
2022-07-11,100030.5,35634.5,23746.0,89695.75,218130.0,2796.75,95870.0,291961.5,170464.5,192429.75,38375.75,31072.5,1275114.8,1293881.2,18766.5,943543.0,1290207.5,470033.5,0.3643084542602643,0.7399670994329295,685928.25,15092.699999999953
2022-07-12,98175.0,39587.5,38567.25,62035.75,309540.25,2714.25,95595.5,288714.25,159683.5,201400.25,38567.5,30494.0,1294884.2,1332827.0,37942.75,884741.0,1365075.0,550620.0,0.4033624526124938,0.6832587809782528,680292.0,70190.80000000005
2022-07-13,96912.75,37543.75,43653.5,221668.5,246950.5,2677.0,95102.75,293252.75,186957.25,175528.25,30510.25,30203.0,1349019.2,1389699.8,40680.5,836746.75,1460960.25,649406.0,0.4445062759236605,0.6202630399923145,685941.25,111941.05000000005
2022-07-14,98311.75,34871.5,64773.25,202570.0,263599.25,2739.75,95207.5,298597.5,154748.25,149838.25,24912.75,30029.5,1341939.5,1374414.2,32474.75,810997.0,1420199.25,666865.5,0.4695577046671444,0.6043469172790576,633213.5,78259.75
2022-07-15,99291.25,33466.75,78306.0,210230.0,255266.75,2796.5,95691.75,280421.75,153712.75,127197.25,34007.75,30337.5,1306527.5,1350661.2,44133.75,762724.75,1400726.0,679357.25,0.48500366952566026,0.583780096477112,591669.25,94198.5
2022-07-16,97494.0,31977.75,75680.5,306525.25,282302.25,2835.5,89711.5,220681.0,76002.25,71825.75,28390.75,31232.75,1127137.5,1193360.8,66223.25,462629.5,1314659.25,796815.25,0.6061002118990149,0.41044637411141055,399741.75,187521.75
2022-07-17,97948.75,29589.0,28418.25,80214.5,326932.25,2786.0,91982.0,258524.25,65059.0,93385.25,26891.25,32420.0,1023108.0,1078000.2,54892.25,587543.0,1134150.5,565888.75,0.4989538425455881,0.574272706302756,449388.5,111042.5
2022-07-18,98215.5,34923.25,46502.0,40962.0,296443.5,2606.25,94731.0,307558.0,122087.5,197864.5,38267.0,26184.25,1261341.5,1295512.8,34171.25,877434.0,1306344.75,519652.5,0.39779124155396195,0.6956355594420702,653694.25,45003.25
2022-07-19,95086.25,37370.75,31968.5,96056.0,317298.75,2330.5,94731.75,299739.75,145220.75,237169.5,33247.25,29589.25,1315448.2,1352176.0,36727.75,870125.0,1419809.0,580110.75,0.40858365456198686,0.6614665632595795,711719.25,104360.80000000005
2022-07-20,92387.25,40013.25,89573.0,248348.25,294554.25,2255.0,94188.75,296239.25,145081.75,152929.0,36889.0,35438.5,1373677.0,1424100.5,50423.5,741201.5,1527897.25,767131.0,0.5020828462123352,0.539574805430971,629688.5,154220.25
2022-07-21,96853.75,40725.25,48356.5,197546.5,190604.5,2669.75,94984.5,292673.5,151972.5,259262.5,37355.75,33848.5,1339280.8,1388473.0,49192.25,902773.25,1446853.5,576756.25,0.3986279536939987,0.6740731667324731,737757.0,107572.69999999995
2022-07-22,98177.0,36804.25,55681.5,101110.0,247219.5,2783.0,95041.0,303291.25,144525.25,252894.25,37050.0,30624.25,1278973.5,1324422.5,45449.0,874962.5,1405201.25,541775.25,0.38554993457342857,0.6841130797471566,731335.0,126227.75
2022-07-23,97740.5,40520.0,29219.5,101687.5,230089.75,2811.5,94970.5,287784.0,134975.25,166655.5,30096.0,30202.75,1097379.8,1135516.2,38136.5,736383.0,1246752.75,502068.75,0.4027011370137343,0.6710375022394252,619617.5,149372.94999999995
2022-07-24,95781.75,37200.5,71381.75,74824.5,310368.75,2658.0,92998.0,261795.75,94847.0,123875.25,32324.5,31863.25,1029612.0,1093128.2,63516.25,573037.0,1229919.0,592215.25,0.4815075220400693,0.5565562561430908,512381.25,200307.0
2022-07-25,94468.5,34798.0,74614.25,334033.75,259076.75,2478.0,94293.25,282477.5,139916.0,106578.25,18434.0,31471.0,1329512.2,1388005.2,58493.0,661787.5,1472639.25,799469.25,0.5428819379899048,0.49776715098966373,560442.75,143127.05000000005
2022-07-26,95408.25,41395.75,95420.5,263763.5,209542.25,2657.75,94844.0,293646.5,146751.75,177201.75,44389.75,32012.75,1306999.5,1339993.5,32994.0,738273.25,1497034.5,708188.0,0.47306057408830593,0.5648611571771833,649612.75,190035.0
2022-07-27,96798.25,37426.0,83569.0,175701.5,227857.25,2693.75,95415.5,299578.75,145206.5,215749.75,22429.5,31927.5,1280555.5,1321468.5,40913.0,793427.75,1434353.25,624045.75,0.43507117232104436,0.6195965344727347,692462.5,153797.75
2022-07-28,97183.25,35819.0,11403.5,109640.5,288637.5,2834.75,94598.75,323990.0,133397.5,191901.75,20414.25,28529.75,1286924.2,1323822.0,36897.75,877242.75,1338350.5,545518.5,0.4076051079294998,0.6816584457732632,677819.0,51426.30000000005
2022-07-29,97297.5,39707.5,33727.0,149145.25,213121.0,2630.75,95186.0,328993.0,145796.25,177158.5,32415.75,22692.25,1273991.0,1298742.2,24751.25,877997.75,1337870.75,535629.0,0.4003593022719123,0.6891710773467002,674640.0,63879.75
2022-07-30,96934.25,41070.25,11781.75,83029.75,227545.25,2658.25,95060.75,291657.5,141508.75,91667.25,33959.75,24449.0,1065117.2,1106008.0,40890.75,742760.5,1141322.5,463019.5,0.40568682383813515,0.6973509581856344,549282.5,76205.30000000005
2022-07-31,96766.5,34999.25,24681.75,92185.75,226823.0,2656.0,93811.75,290840.75,128566.75,78792.5,14994.25,23925.25,1008869.0,1074600.2,65731.25,665178.5,1109043.5,478112.25,0.4311032434706123,0.6593308942984669,522125.25,100174.5
2022-08-01,98118.75,34502.5,34618.25,140164.75,208719.75,2698.25,95160.0,298802.5,185138.25,97205.75,33443.25,23577.25,1247504.2,1273029.8,25525.5,864001.5,1252149.25,518822.25,0.41434537456297643,0.6925840409996216,604723.75,4645.050000000047
2022-08-02,98092.0,36858.5,76270.0,57930.5,287607.25,2680.25,95101.25,319209.5,184593.5,66121.0,30476.75,22079.25,1272934.5,1315631.8,42697.25,851126.75,1277019.75,559438.5,0.43808132176499226,0.6686335785541204,592003.25,4085.25
2022-08-03,96086.5,38943.0,65908.5,74020.0,302662.25,2499.5,93878.0,315251.0,167862.75,73588.0,39717.75,21676.5,1290196.2,1326759.8,36563.5,847605.5,1292093.75,580119.75,0.4489765158294435,0.656958608310891,578378.25,1897.5500000000466
2022-08-04,95806.75,37772.75,21993.25,118005.75,274492.75,2442.75,91824.5,312900.75,180813.5,75889.5,30790.5,25102.0,1299231.5,1329374.0,30142.5,884739.75,1267834.75,550514.0,0.4342158944610092,0.680971597440487,594705.75,-31396.75
2022-08-05,97357.75,36963.25,24585.0,192932.5,199693.0,2564.5,92532.0,318497.0,187838.5,59392.75,24842.75,22430.25,1279748.2,1314564.0,34815.75,862537.75,1259629.25,554096.0,0.4398881655058423,0.6739902036978838,588158.5,-20118.949999999953
2022-08-06,97418.25,36330.75,41811.25,137181.5,257236.5,2742.0,94255.0,301332.5,148564.5,42580.75,27325.25,21642.75,1093177.2,1145701.8,52524.5,656948.0,1208421.0,572720.25,0.47394099407408513,0.6009528921752119,514120.5,115243.80000000005
2022-08-07,97240.75,31073.75,18354.5,81561.75,294633.5,2719.25,93513.5,273755.5,129782.75,41334.0,13114.25,21029.75,994622.0,1049170.2,54548.25,600072.25,1098113.25,525583.5,0.47862413098102585,0.6033168882248734,465902.0,103491.25
2022-08-08,97396.25,32590.75,2438.25,80000.5,290223.25,2709.5,95472.25,301937.25,187390.75,53877.0,31634.0,25550.5,1224569.2,1253744.5,29175.25,851907.25,1201220.25,505358.5,0.42070427966894497,0.6956791416932584,568755.5,-23348.949999999953
2022-08-09,97490.25,34077.5,425.75,119778.75,294080.5,2619.75,95510.25,302201.75,185345.25,61969.75,28614.25,32657.75,1257746.5,1298821.0,41074.5,843461.5,1254771.5,548472.5,0.4371094657473492,0.6706132754096314,582174.5,-2975.0
2022-08-10,96132.0,34201.25,2603.75,127054.0,297673.5,2620.5,95245.25,304648.25,184336.25,59279.5,36714.5,33207.5,1263762.2,1304850.8,41088.5,836431.0,1273716.25,560285.0,0.43988211660171567,0.661857903330231,581471.5,9954.050000000047
2022-08-11,96869.5,41131.0,2947.5,130995.75,304967.25,2734.0,95113.75,282467.25,164686.5,68138.25,40920.5,32681.5,1264513.2,1295482.2,30969.0,825602.75,1263652.75,579645.0,0.45870592217680056,0.6529016462619766,547973.5,-860.4499999999534
2022-08-12,97274.75,42856.5,13394.25,156418.0,289981.5,2735.75,95250.75,255129.5,162974.75,67950.0,35350.5,32132.5,1237514.5,1273180.0,35665.5,777720.75,1251448.75,602660.75,0.4815704598370489,0.6284538484195539,518186.75,13934.25
2022-08-13,95695.5,38505.25,16460.0,122472.25,252611.5,2753.0,95195.5,239960.75,146287.0,49918.5,28412.75,32143.5,1074475.0,1108211.5,33736.5,682931.25,1120415.5,528497.5,0.4716977764052711,0.6355952907233765,468309.75,45940.5
2022-08-14,94403.75,35756.25,54525.0,137869.25,266440.5,2662.0,94957.0,241917.0,126104.5,45266.5,19369.25,31573.0,1034108.25,1079104.2,44996.0,575273.5,1150844.0,591656.75,0.5141068207333053,0.556299110852273,444861.0,116735.75
2022-08-15,94882.25,37039.0,37928.0,131480.0,201505.75,2663.25,94842.0,275027.25,153560.0,74324.5,26353.25,32037.75,1236105.5,1264152.0,28046.5,865191.75,1161643.0,505498.25,0.43515800465375337,0.6999335817209777,534949.5,-74462.5
2022-08-16,96375.5,40944.75,13231.75,60972.0,257344.5,2689.0,94739.0,283436.25,172505.5,118339.25,33168.25,33153.25,1262302.0,1292444.0,30142.0,930753.75,1206899.0,471557.5,0.39071827882863436,0.7373463323356851,607434.25,-55403.0
2022-08-17,95684.25,40156.0,22533.5,62830.0,207629.25,2585.0,94878.25,266506.25,178089.75,124201.5,24523.0,27418.5,1279045.5,1301824.5,22779.0,986052.75,1147035.25,431418.0,0.37611572966044415,0.770928594799794,596216.0,-132010.25
2022-08-18,97789.0,35039.0,37525.0,94111.75,163840.25,2583.75,94816.0,283763.5,184240.75,119396.25,11548.0,24130.0,1291583.5,1324650.2,33066.75,996106.5,1148783.25,430888.75,0.37508272339451326,0.7712288829951761,611530.5,-142800.25
2022-08-19,98145.0,36533.0,8241.5,91507.25,119673.75,2626.5,95070.25,283408.25,181156.25,109614.75,23404.25,23978.5,1252740.0,1272497.8,19757.75,1033317.5,1073359.25,356727.0,0.3323463230041573,0.8248459377045516,598157.75,-179380.75
2022-08-20,97059.5,44662.0,26224.0,79746.5,138403.5,2664.0,95437.0,289693.5,166671.75,56040.5,24557.75,24964.5,1058374.5,1092628.2,34253.75,814000.5,1046124.5,388759.5,0.3716187700412331,0.7691044143637248,537370.25,-12250.0
2022-08-21,96843.75,41390.25,41526.5,65737.5,249291.75,2780.25,95624.25,265873.0,145214.25,63763.75,12249.0,23795.5,984968.0,1055863.2,70895.25,628412.25,1104089.75,497570.0,0.4506608271655452,0.6380027066869177,498646.5,119121.75
2022-08-22,98118.0,37121.0,9629.25,58574.0,226016.75,2768.25,95492.75,307097.25,218605.25,114063.0,20470.5,29569.5,1230770.2,1255305.5,24535.25,936550.25,1217525.5,432227.25,0.3550046795734463,0.760946478879648,669335.0,-13244.699999999953
2022-08-23,97447.25,37055.0,14383.5,117539.0,255463.25,2750.0,95459.0,302751.5,215178.0,107774.75,23442.0,31150.75,1273127.2,1299210.5,26083.25,885741.5,1300394.0,524638.0,0.4034454173119839,0.6957211345417803,656855.0,27266.800000000047
2022-08-24,97426.0,36562.25,12468.5,114077.0,251399.0,2740.0,95052.0,292105.5,223466.5,110166.75,25731.5,33233.75,1276490.2,1302106.2,25616.0,898545.75,1294428.75,514672.75,0.3976060868549157,0.7039190351794319,658972.5,17938.550000000047
2022-08-25,97491.5,36372.5,68872.0,142796.5,242463.5,2728.25,94611.0,285020.75,230587.25,101345.25,23301.0,32386.5,1300661.5,1336367.8,35706.25,846529.5,1357976.0,590724.25,0.4350034536692843,0.6508453583042167,649339.75,57314.5
2022-08-26,99064.25,39814.25,52753.25,108960.5,173882.0,2741.0,94809.75,286712.5,228707.5,104272.25,23572.5,32845.75,1273843.2,1291428.2,17585.0,938247.5,1248135.5,477215.25,0.3823425020760967,0.7365486584220099,652538.0,-25707.699999999953
2022-08-27,98400.25,39826.25,58960.25,137235.75,110507.25,2872.75,95219.25,298452.5,167422.75,69914.25,13425.75,32682.25,1083113.5,1098603.0,15489.5,776410.25,1124919.25,447802.5,0.39807523962275515,0.7168318463392802,568471.75,41805.75
2022-08-28,96449.25,36974.25,107975.75,186143.5,198246.75,2773.75,95432.0,268371.5,133772.75,52026.5,8560.75,31625.25,1017593.75,1084877.5,67283.75,525227.75,1218352.0,628563.25,0.515912683690756,0.5161467923717102,485796.0,200758.25
2022-08-29,98896.25,34480.5,44189.75,102437.75,224371.25,2789.25,95534.0,285087.0,210937.5,93906.75,29970.0,32076.5,1238922.5,1261614.2,22691.75,867923.75,1254676.5,507164.75,0.4042195338798487,0.7005472497270814,622007.75,15754.0
2022-08-30,99248.0,33459.5,41786.5,117001.25,228811.25,2837.0,95318.0,283517.25,250025.75,101618.75,18479.75,31110.5,1268161.5,1304516.5,36355.0,880562.5,1303213.5,523143.5,0.4014257832657504,0.6943614831391743,666272.25,35052.0
2022-08-31,99830.75,35063.75,43628.5,164899.5,158994.25,2934.0,95643.0,290284.25,235712.5,205320.75,30408.25,30936.0,1286521.2,1308334.5,21813.25,918999.0,1393655.5,505350.75,0.3626080835615401,0.7143286873158406,762253.5,107134.30000000005
2022-09-01,99386.75,34548.5,29150.5,162212.5,212727.0,2924.0,95773.5,296843.75,227027.75,96274.5,27966.5,30134.75,1270903.8,1296420.0,25516.25,866813.75,1314970.0,540949.25,0.41137763599169563,0.6820451319761575,650280.75,44066.19999999995
2022-09-02,99958.75,30252.75,70691.0,254745.0,256228.75,2965.0,96085.75,296408.75,221246.5,68888.25,26358.0,30489.75,1280491.5,1319555.8,39064.25,698826.75,1454318.25,714841.25,0.4915301379185746,0.545748839410492,617033.25,173826.75
2022-09-03,98726.0,28334.0,108811.5,312955.25,202165.25,2952.25,95905.75,260951.5,113520.0,38347.5,33300.5,27627.5,1120870.5,1169038.8,48168.25,496938.5,1323597.0,753944.25,0.5696176781905671,0.443350503024212,440446.5,202726.5
2022-09-04,97859.5,30549.5,90484.0,174420.75,234940.5,2836.25,95674.25,277488.5,117723.25,47927.75,21770.0,27792.0,1037616.25,1082588.8,44972.5,537771.0,1219466.25,631090.5,0.5175137073289237,0.5182754221514939,470931.5,181850.0
2022-09-05,98249.25,32264.75,97199.75,236568.75,236571.25,2744.25,95313.75,300070.25,219036.25,60949.5,36678.0,29166.75,1312402.8,1353025.8,40623.0,742063.0,1444812.5,703598.0,0.4869822208764113,0.5654232069605459,609222.75,132409.69999999995
2022-09-06,97838.0,35837.5,100903.75,262253.75,194493.0,2734.5,94900.0,312898.0,209419.25,68995.5,37133.0,29653.0,1335652.2,1381858.2,46206.0,778001.75,1447059.25,694060.5,0.47963516352215707,0.5824882780112967,620965.75,111407.05000000005
2022-09-07,98712.75,35266.5,36810.75,127509.25,189263.25,2671.75,95079.5,304666.5,236122.5,95814.25,26203.75,29303.75,1324214.0,1362176.0,37962.0,970630.75,1277424.5,490234.25,0.383767690380136,0.7329863224524132,665907.0,-46789.5
2022-09-08,98696.5,34826.25,57714.75,212697.75,107520.5,2597.75,95480.0,324483.75,228810.25,77609.5,22325.75,28680.5,1341710.8,1377095.5,35384.75,963777.75,1291443.25,514053.5,0.39804575230076894,0.7183200358825463,659584.0,-50267.55000000005
2022-09-09,99420.25,37690.75,21015.0,210336.25,161474.0,2652.25,96017.75,323451.0,210537.25,62629.25,22191.75,27295.75,1285783.0,1315918.2,30135.25,892957.75,1274711.25,532588.5,0.4178110925121277,0.6944855780485509,623913.25,-11071.75
2022-09-10,99196.25,37624.25,12386.0,146009.25,130000.0,2885.0,96268.75,293897.5,186109.25,52577.5,13325.75,26857.75,1090163.2,1115640.5,25477.25,801768.0,1097137.25,428100.75,0.39019799026967683,0.7354568563679273,559442.0,6974.050000000047
2022-09-11,98323.25,36157.5,2052.75,64522.0,139670.5,2869.5,96035.25,294005.5,178084.5,59447.25,18703.25,26630.0,1002977.0,1032545.25,29568.25,796731.75,1016501.25,343595.5,0.33801778404109195,0.7943669196801123,558167.25,13524.25
2022-09-12,98983.0,38194.0,50010.75,59602.75,213173.25,2864.5,96120.0,275223.75,223851.25,85484.25,29580.75,27048.0,1242500.2,1264201.0,21700.75,919713.5,1200136.25,462828.25,0.385646421395904,0.7402119532858024,611607.25,-42363.94999999995
2022-09-13,99012.25,37101.25,102604.75,218427.5,147546.5,2749.0,95967.25,286949.5,222864.5,82162.5,27559.25,31086.5,1321121.2,1358552.5,37431.25,852542.5,1354030.75,607441.25,0.4486170273459447,0.6453174016131147,623063.0,32909.55000000005
2022-09-14,99791.0,40326.5,65751.0,109086.25,85951.0,2760.25,95632.75,294139.0,241330.5,89565.25,34542.75,28572.25,1312963.0,1331255.8,18292.75,1052174.8,1187448.5,403666.0,0.33994400599268093,0.8013742961530523,653607.0,-125514.5
2022-09-15,99921.25,38777.75,115111.25,297663.0,112478.0,2843.0,95669.75,304452.75,219801.5,50653.5,31281.0,29224.25,1336129.8,1377868.8,41739.0,810877.5,1397877.0,666794.25,0.4770049510793868,0.6068852741702191,604132.0,61747.19999999995
2022-09-16,99662.5,38058.0,122217.25,497211.25,134954.0,2869.0,96712.0,274301.0,110506.5,45068.5,33617.0,31841.0,1340793.0,1395781.8,54988.75,586410.5,1487018.0,894972.0,0.601856870596052,0.4373609498259612,461717.0,146225.0
2022-09-17,99805.25,34885.25,115246.5,518584.5,138262.25,2883.0,96002.25,176889.5,74448.75,31842.0,31796.75,30210.5,1152542.5,1201400.5,48858.0,380449.25,1350856.5,909666.75,0.6733999873413645,0.3300956363865107,313390.75,198314.0
