Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional,Total_renewable,Total_fossil,Wind_total,Total_generation,Renewable_share,Fossil_share,Clean_to_dirty_ratio,Solar_to_wind_ratio,Baseload_dependency,Year,Month,Day,Quarter,Wind_total_rolling,Solar_rolling
2023-10-25,101559.0,34278.75,102000.75,264139.75,89125.5,3746.0,0.0,320737.0,173107.75,174542.0,22634.75,44857.0,594849.75,713243.75,366140.5,1330728.25,44.70106875690059,53.598001695688055,0.8340062566268545,0.24341885150645723,37.110863919812324,2023,10,25,4,422224.19166666665,130871.75833333333
2023-10-26,102348.0,33966.75,85784.25,201824.75,45001.5,3832.25,0.0,329530.5,189321.0,188327.5,24120.5,43663.25,472757.5,750842.25,287609.0,1247720.25,37.889703240770515,60.17713105161193,0.6296362518225366,0.15646763487929793,41.583960827757664,2023,10,26,4,429796.49166666664,124645.35
2023-10-27,102911.25,36357.25,111659.5,181567.75,48521.0,3927.25,0.0,339719.0,167589.5,136683.25,28603.5,46726.75,484944.0,690718.5,293227.25,1204266.0,40.268844258660465,57.35597451061476,0.7020863057815883,0.16547234269666275,42.1259505790249,2023,10,27,4,435757.0,119092.99166666667
2023-10-28,102874.0,35961.75,109957.75,311057.75,74054.5,3709.75,0.0,147692.5,50063.0,70701.0,27635.5,38720.5,637615.5,307177.0,421015.5,972428.0,65.56943033314549,31.588662605354845,2.0757266982879576,0.17589494923583573,20.33626139930154,2023,10,28,4,440513.76666666666,114615.64166666666
2023-10-29,104600.0,31834.75,153771.0,694880.0,65529.0,3299.5,0.0,87002.25,40849.25,47586.75,21306.0,33578.25,1053914.25,209016.5,848651.0,1284236.75,82.0654174551538,16.275542652084983,5.042253841203924,0.07721548669594451,9.955446299134486,2023,10,29,4,455251.43333333335,111969.98333333334
2023-10-30,103509.5,31260.0,94194.5,409790.0,80153.25,3552.0,0.0,221664.0,111976.25,139630.5,37898.0,50721.25,722459.25,523992.0,503984.5,1284349.25,56.25099637034086,40.79824860722269,1.3787600764897174,0.15903911727443998,25.9773772593397,2023,10,30,4,462893.825,108673.85833333334
2023-10-31,103765.25,44491.0,41957.0,480516.0,49960.0,3594.0,0.0,237644.75,81776.5,116054.25,27189.0,51001.0,724283.25,486476.5,522473.0,1237948.75,58.50672331952352,39.296982205442674,1.4888350208077883,0.09562216612150293,25.80246153162641,2023,10,31,4,473692.25833333336,104106.21666666666
2023-11-01,103558.75,42171.0,115065.0,424836.25,92256.5,3446.75,0.0,115605.0,40007.0,84496.5,13541.5,50554.25,781334.25,290662.75,539901.25,1085538.5,71.97665029844634,26.775904309243753,2.688112769868172,0.17087661864090886,14.33500516103298,2023,11,1,4,486142.675,100551.96666666666
2023-11-02,102097.25,37007.75,113264.0,770723.25,35604.25,2969.0,0.0,108588.75,66601.25,81677.5,22865.75,50299.0,1061665.5,307166.5,883987.25,1391697.75,76.28563745252876,22.07135134047605,3.456319292631195,0.04027688182154211,12.588221831931538,2023,11,2,4,490486.1583333333,97634.73333333334
2023-11-03,102253.0,49281.75,120955.5,550118.5,51915.5,3344.0,0.0,131330.75,58751.75,114526.5,46397.25,47793.25,877868.25,352402.25,671074.0,1276667.75,68.76246776030803,27.60328597632391,2.491097176592942,0.07736181106703582,14.888956034175688,2023,11,3,4,492153.30833333335,93802.90833333334
2023-11-04,97994.25,43122.0,138052.5,660718.75,88483.75,2800.25,0.0,80004.0,36176.75,60840.25,20022.0,45641.25,1031171.5,222662.25,798771.25,1273855.75,80.94884369756937,17.479392780540497,4.631101589964172,0.11077483071655371,9.120400798913064,2023,11,4,4,503083.7916666667,92619.78333333334
2023-11-05,97746.25,38603.5,62737.0,645281.5,49374.25,2791.0,0.0,95545.0,34835.0,59931.25,26865.5,46347.0,896533.5,236658.25,708018.5,1160057.25,77.28355647964787,20.400566437561597,3.788304443221396,0.06973581904992596,11.239100484049386,2023,11,5,4,506029.1583333333,88745.2
2023-11-06,98709.0,39747.5,103655.25,793705.25,81829.0,3064.25,0.0,151543.5,61973.25,114751.0,33867.0,47666.25,1120710.25,375934.0,897360.5,1530511.25,73.22456793440753,24.562642058331814,2.981135651470737,0.09118854685491505,13.950681512468464,2023,11,6,4,514327.775,87940.025
2023-11-07,100241.5,42617.5,119224.75,597536.5,65635.5,3335.0,0.0,204991.25,88456.75,138589.5,37757.75,43357.75,928590.75,475395.25,716761.25,1441743.75,64.40747532285124,32.9736300226722,1.9533025414115939,0.09157233318625972,20.353686291339915,2023,11,7,4,532631.35,86239.6
2023-11-08,99922.75,39399.0,130758.25,672153.25,74783.75,3502.75,0.0,208341.25,95456.0,127087.75,27409.75,43064.0,1020519.75,473949.0,802911.5,1521878.5,67.05658500333634,31.14236780400012,2.153226929479754,0.09314071351574862,19.961991052505176,2023,11,8,4,549481.2,86638.44166666667
2023-11-09,102473.25,37786.5,73239.5,603448.75,49442.5,3602.0,0.0,262039.0,121855.0,131565.0,21251.0,43806.25,869992.5,559265.25,676688.25,1450508.75,59.97843859956033,38.556489231795396,1.5555990650232605,0.07306540345572721,26.466162303398722,2023,11,9,4,562906.5583333333,83441.775
2023-11-10,105701.75,40362.75,90553.0,461580.25,56177.5,3724.5,0.0,303562.0,91357.0,148200.5,35078.0,45613.5,758099.75,588733.0,552133.25,1381910.75,54.85880690920163,42.60282366281614,1.2876800688937091,0.10174627229930457,28.57775004644837,2023,11,10,4,556709.7916666666,79697.83333333333
2023-11-11,104691.75,38637.75,28409.75,312756.25,53559.75,4139.5,0.0,289465.5,74728.0,133011.0,21048.75,46805.5,542194.75,544010.0,341166.0,1107253.5,48.96753543791011,49.13147711883503,0.9966632047205015,0.1569902921158615,32.89160973525936,2023,11,11,4,555931.825,78992.08333333333
2023-11-12,103968.25,38609.0,23302.25,143880.25,57818.0,4003.75,0.0,291964.75,71394.5,126190.5,23287.25,43552.5,371581.5,533102.25,167182.5,927971.0,40.04236123758178,57.44815840150177,0.6970173170343963,0.3458376325273279,39.15631522967851,2023,11,12,4,538181.4583333334,76729.875
2023-11-13,105046.0,46807.0,65291.5,498870.25,27097.5,3815.25,0.0,252286.0,96565.5,141879.5,36082.25,41556.5,746927.5,532287.5,564161.75,1315297.25,56.787733723308556,40.46898904411152,1.403240729868727,0.048031437792441616,26.522635852846193,2023,11,13,4,532410.6,73965.41666666667
2023-11-14,103387.0,46113.0,67390.75,832520.0,30578.5,3297.25,0.0,161699.25,102654.75,107036.25,30960.5,40150.5,1083286.5,411540.75,899910.75,1525787.75,70.9985055260799,26.97234592426109,2.632270315880019,0.03397948074295146,17.325738786407218,2023,11,14,4,541414.8166666667,70954.33333333333
2023-11-15,104466.75,47186.0,62652.75,479897.5,49002.0,3676.0,0.0,285341.5,130190.5,169175.75,34270.0,43083.0,746881.0,627790.75,542550.25,1408941.75,53.01006943686636,44.557608573952756,1.1896973633332444,0.09031790142940677,29.492489664672085,2023,11,15,4,551018.0583333333,67635.44166666667
2023-11-16,105166.0,52062.5,50872.0,379598.0,41291.75,4233.0,0.0,318163.5,207139.75,235279.25,34331.0,49155.25,633223.25,809737.75,430470.0,1477292.0,42.86378386940429,54.812301833354546,0.7820102866637995,0.09592248007991265,35.55852532877725,2023,11,16,4,560980.8083333333,64884.45
2023-11-17,106178.75,50908.25,18975.75,228306.75,43338.0,4419.75,0.0,359751.25,224952.5,236127.75,38182.25,47307.5,452127.25,868139.0,247282.5,1358448.5,33.282619841679676,63.90665527622137,0.5208005284867976,0.17525704406903037,43.04202551660957,2023,11,17,4,553845.4833333333,61969.25833333333
2023-11-18,105599.75,44717.75,96158.25,288222.0,48438.75,4315.25,0.0,237060.25,67673.0,151456.0,16525.75,47584.5,587451.75,503773.75,384380.25,1107751.25,53.031016665519445,45.477154731263,1.166102342569457,0.1260177909765135,27.509176812032482,2023,11,18,4,547318.8833333333,61832.566666666666
2023-11-19,102945.0,45236.5,108032.75,699475.75,49223.75,3583.25,0.0,110007.25,50228.5,84918.25,26394.25,47905.0,1008497.0,293059.0,807508.5,1327950.25,75.94388419295075,22.06852252183393,3.441276330022282,0.060957562675810845,12.066397065703327,2023,11,19,4,549616.9,62265.96666666667
2023-11-20,104997.75,50321.5,29870.25,417596.5,42396.0,4209.75,0.0,272483.5,167390.75,192836.0,34881.5,45701.0,649391.75,678411.25,447466.75,1362684.5,47.65532667319545,49.784909859912545,0.9572243237416832,0.09474670464341764,32.27997750029446,2023,11,20,4,546768.7333333333,59929.25
2023-11-21,105444.75,52525.5,73371.5,173519.0,28592.5,4288.75,0.0,341282.0,259273.25,243929.25,30916.75,46809.5,437742.0,891294.0,246890.5,1359952.75,32.18803006207385,65.53860051387814,0.4911308726413507,0.11581045038184945,44.16000850029532,2023,11,21,4,537587.8083333333,56851.13333333333
2023-11-22,104916.0,48718.75,92855.25,268347.0,47490.25,4283.25,0.0,329592.5,207105.0,248966.5,27054.25,46010.5,566610.5,831674.5,361202.25,1425339.25,39.75267642422672,58.34923159521497,0.6812887734323946,0.1314782784437251,37.65401815743164,2023,11,22,4,543306.2416666667,54870.35
2023-11-23,102969.75,46681.5,61798.0,932900.0,37578.25,3441.5,0.0,136676.0,137384.5,202332.5,21438.25,47327.75,1185369.0,523720.75,994698.0,1730528.0,68.49753370069713,30.26363918988887,2.263360770028684,0.03777855188207878,15.836813966604414,2023,11,23,4,564185.925,55141.74166666667
2023-11-24,101375.25,43448.75,86567.25,854937.75,36348.25,4193.0,0.0,137534.5,146905.0,172720.0,29811.25,45128.0,1126870.25,502287.5,941505.0,1658969.0,67.92593773602762,30.277087757516867,2.2434765945797976,0.03860653952979538,17.145558476379005,2023,11,24,4,583364.7416666667,53382.5
2023-11-25,101843.5,45902.5,95337.5,457461.75,29745.25,4123.25,0.0,232909.75,133254.75,146233.25,16439.0,46103.25,734413.75,558501.0,552799.25,1309353.75,56.08978856936103,42.65470656803022,1.3149730260106964,0.05380841236669551,27.965284400796957,2023,11,25,4,592204.4166666666,52873.958333333336
2023-11-26,102224.5,43519.75,32684.75,185754.5,34753.0,4422.25,0.0,331393.5,203443.75,212197.0,13865.0,48722.5,403358.75,795756.75,218439.25,1212980.5,33.25352303685014,65.60342478712559,0.506886997816858,0.15909686560451017,44.09281517716072,2023,11,26,4,589711.4833333333,52415.025
2023-11-27,102841.25,44407.0,90522.5,328121.5,20490.25,4487.5,0.0,361066.25,205574.0,271401.5,25178.0,47968.0,590870.0,886009.75,418644.0,1502057.75,39.33736901926707,58.986397160828204,0.6668888237403708,0.04894432978855543,37.7242652621046,2023,11,27,4,589632.4333333333,50629.55
2023-11-28,102885.0,49983.25,87224.25,304955.0,13522.5,4526.25,0.0,338418.75,237696.5,296212.0,34876.5,47220.25,563096.25,919547.5,392179.25,1517520.25,37.10634174403933,60.59540226893183,0.6123623303853254,0.03448040659978823,37.964254513242906,2023,11,28,4,574416.7083333334,48896.0
2023-11-29,102863.5,51689.25,54129.0,405476.75,17895.0,4664.5,0.0,349332.0,264755.0,303415.5,32213.25,47813.5,636718.0,965316.0,459605.75,1634247.25,38.96093446080451,59.06792867480731,0.6595954070998512,0.03893554421370925,37.57613788244099,2023,11,29,4,572937.4166666666,46820.725
2023-11-30,103677.5,54054.25,26569.5,38871.75,13260.0,4696.25,0.0,366218.5,275038.0,353602.5,39195.0,49125.5,241129.25,1043984.5,65441.25,1324308.75,18.20793300655908,78.83240973828799,0.2309701437138195,0.2026244914331557,48.421978636024264,2023,11,30,4,557703.025,45597.39166666667
2023-12-01,103712.75,51950.75,41327.75,49484.25,5257.5,4759.25,0.0,376162.75,274822.0,345597.0,33142.0,49201.75,256492.25,1045783.5,90812.0,1335417.75,19.20689237506391,78.3113374073394,0.24526324043169548,0.05789433114566357,48.74764844184526,2023,12,1,4,542733.3833333333,42697.425
2023-12-02,103232.75,48179.75,16383.5,69324.5,7228.0,4538.75,0.0,365522.5,260161.25,301559.5,24088.0,44891.75,248887.25,972135.0,85708.0,1245110.25,19.989173649482044,78.07621855173066,0.25602128305225097,0.08433285107574555,50.2512729294454,2023,12,2,4,516124.075,41751.55
2023-12-03,102654.75,44505.25,59219.5,157720.5,18017.25,4461.0,0.0,358693.25,232690.5,225909.0,16031.75,46571.75,386578.25,863864.5,216940.0,1266474.5,30.523966333313464,68.21017714924382,0.4474987107353063,0.08305176546510556,46.69527495421345,2023,12,3,4,500986.275,40621.60833333333
2023-12-04,103762.25,44438.75,105544.5,370586.0,4906.25,4537.5,0.0,374657.0,236766.0,292868.25,27609.75,47855.5,633775.25,952146.75,476130.5,1613531.75,39.278759156738005,59.01010314795479,0.6656276986714496,0.010304422842056958,37.89345948723972,2023,12,4,4,490231.5833333333,37835.691666666666
2023-12-05,103661.0,45746.75,138792.25,395319.0,10919.5,4101.5,0.0,360062.5,221517.25,280360.0,28907.5,44435.5,698540.0,906375.25,534111.25,1633822.75,42.75494388849708,55.47573933586125,0.7706962430847488,0.020444242655439294,35.59625730514525,2023,12,5,4,484434.675,36553.86666666667
2023-12-06,104192.0,50769.75,73306.0,155898.25,7381.5,4483.75,0.0,364086.0,245353.25,330594.75,37887.75,48244.0,396031.25,988278.0,229204.25,1422197.0,27.84644110485397,69.4895292283699,0.40072859053828985,0.03220490021454663,42.851957218303795,2023,12,6,4,462162.8,34072.28333333333
2023-12-07,103894.5,47616.75,33608.75,122176.25,31763.75,4520.25,0.0,359285.5,233619.75,325368.75,29477.0,49531.5,343580.25,967805.5,155785.0,1340862.75,25.623819440132856,72.17781984024838,0.35500960678566096,0.2038947908977116,44.21819086256218,2023,12,7,4,443463.5916666667,32943.225
2023-12-08,104314.5,41422.0,102342.5,288497.0,9404.0,4517.75,0.0,363217.5,174737.5,269485.25,26783.5,45636.0,550497.75,853076.25,390839.5,1430357.5,38.48672447272797,59.640771625275505,0.6453089627099571,0.02406102760851961,37.60982831215273,2023,12,8,4,429727.85833333334,30763.9
2023-12-09,103356.5,39626.25,137310.25,514008.5,23758.0,4451.25,0.0,230525.75,79960.75,150706.5,6774.25,45222.25,822510.75,506415.25,651318.75,1335700.25,61.578991993151156,37.91383957590784,1.6241824273656846,0.036476763489458885,23.24522287092482,2023,12,9,4,428882.2083333333,29907.75
2023-12-10,101313.75,40251.75,87609.0,754705.0,26495.75,3329.0,0.0,146212.0,49672.25,112179.75,15667.0,43293.5,1013704.25,351357.5,842314.0,1380728.75,73.41805912276398,25.44725022927204,2.885107760614189,0.031455905992302156,14.187018992687738,2023,12,10,4,438554.9,28918.358333333334
2023-12-11,102172.75,44577.75,32084.75,645858.75,22166.0,4114.25,0.0,305050.0,104113.5,153491.25,26682.75,43870.5,850974.25,606525.25,677943.5,1484182.25,57.336236840185904,40.86595497284784,1.4030318605861833,0.03269594000089978,27.56827876091363,2023,12,11,4,449780.81666666665,27871.9
2023-12-12,101355.5,44367.0,66906.5,207957.0,23665.75,4156.0,0.0,376646.75,204991.0,249526.5,31541.5,49155.0,448407.75,880319.25,274863.5,1360268.5,32.964649993732856,64.7165798516984,0.5093694702234445,0.08610000964114915,42.75903985132347,2023,12,12,4,453370.18333333335,26733.491666666665
2023-12-13,101868.75,42683.5,156696.75,282653.25,23077.0,4439.75,0.0,360920.75,165181.0,236897.5,20524.75,47758.75,611419.0,810758.0,439350.0,1442701.75,42.380138514422676,56.19720084210059,0.7541325525002528,0.052525321497667005,36.46642488650201,2023,12,13,4,449209.7916666667,26599.475
2023-12-14,103297.5,45266.75,35064.5,112445.75,16511.25,4469.0,0.0,377679.0,210203.5,275031.5,36999.5,42980.0,317054.75,905894.0,147510.25,1259948.25,25.16410892272758,71.8993022134044,0.3499910033624243,0.11193289957816491,46.65925763220831,2023,12,14,4,424129.775,26130.566666666666
2023-12-15,103765.5,45751.75,82315.75,259008.5,20111.25,4420.0,0.0,371592.0,138724.0,214875.25,27180.0,43444.0,515372.75,768635.25,341324.25,1311188.0,39.30578605051297,58.62128466703478,0.6705036621726626,0.05892124570697804,38.920124345250265,2023,12,15,4,417422.24166666664,25167.541666666668
2023-12-16,102604.5,42166.75,121051.75,551206.0,39549.75,3463.75,0.0,175634.25,102436.75,158500.25,21930.25,43206.0,860042.5,479777.25,672257.75,1361750.0,63.15715072516982,35.232403157701484,1.7925870807755058,0.05883122953956276,20.4201211676152,2023,12,16,4,425481.8333333333,25109.475
2023-12-17,102122.25,39258.5,88577.25,607935.25,55993.0,3288.0,0.0,154671.5,119849.75,140486.5,18868.25,43502.25,897174.25,458510.0,696512.5,1374552.5,65.27027887257853,33.35703801782762,1.9567168654991167,0.08039051704025413,19.9716816927691,2023,12,17,4,440456.1666666667,25531.308333333334
2023-12-18,103761.75,41842.75,118236.5,628288.0,59787.0,3595.25,0.0,187975.5,131098.75,177573.25,30218.5,46944.0,955511.25,543591.5,746524.5,1529321.25,62.47943327799833,35.54462478043773,1.7577744501155739,0.08008712373137117,20.863781890168596,2023,12,18,4,452527.64166666666,25909.583333333332
2023-12-19,104794.0,42760.5,102489.0,626656.25,39232.5,3969.25,0.0,207800.25,99902.0,174348.75,29913.0,49083.5,919901.5,531134.5,729145.25,1480949.0,62.11567717726943,35.86446933689141,1.7319558416935823,0.053806151792115495,20.777369781133583,2023,12,19,4,449915.5333333333,25576.541666666668
2023-12-20,103853.25,40327.75,108537.0,815759.75,26221.75,3269.5,0.0,133162.0,91694.75,163635.75,28153.5,47059.25,1097969.0,435551.75,924296.75,1561674.25,70.3071719342238,27.89005133432917,2.520869219329276,0.028369406253997972,14.398441288252014,2023,12,20,4,465809.86666666664,25037.4
2023-12-21,101789.25,39927.75,104551.0,1044918.25,7985.75,3040.5,0.0,92168.25,77458.25,102260.5,27157.25,44140.0,1302212.5,316027.0,1149469.25,1645396.75,79.14276602284525,19.206735396797157,4.120573558588348,0.0069473367817364405,10.309154919626527,2023,12,21,4,495895.825,24350.508333333335
2023-12-22,100695.5,44603.0,118975.0,995239.25,17985.5,3107.5,0.0,91630.0,53919.0,88441.5,32715.25,43185.5,1280605.75,277176.0,1114214.25,1590497.0,80.51607453519246,17.427005520915788,4.620189879354634,0.01614186858586668,9.151164698833131,2023,12,22,4,520996.225,23367.016666666666
2023-12-23,101294.25,46071.0,98599.75,716101.0,10714.0,3232.0,0.0,93399.75,50299.0,89651.25,40201.5,46704.25,976012.0,280054.25,814700.75,1296267.75,75.29401236742949,21.604660765493858,3.485081908237422,0.013150840968294187,11.085576263082993,2023,12,23,4,514996.31666666665,22471.541666666668
2023-12-24,98051.0,42705.5,111521.5,851255.75,10762.5,3025.25,0.0,82016.0,34412.5,70982.25,15004.25,46262.0,1117321.5,233672.75,962777.25,1365998.5,81.79522159065328,17.106369443304658,4.781565244556758,0.01117859816484031,8.523325611265314,2023,12,24,4,515705.39166666666,21618.683333333334
2023-12-25,98104.5,42920.0,105364.5,739584.75,28408.5,3026.5,0.0,82346.5,35773.5,71620.25,31019.5,46331.5,1017408.75,236071.75,844949.25,1284500.0,79.20659789801479,18.37849357726742,4.309743753752832,0.03362154590941409,9.195796029583496,2023,12,25,4,525443.725,21574.125
2023-12-26,97693.0,42908.0,119056.5,783633.0,28899.5,3085.0,0.0,93139.0,38254.25,80189.25,17671.5,45752.75,1075275.0,257335.25,902689.5,1350281.75,79.63338021860993,19.057892917533692,4.178498670508607,0.0320148844093124,9.730802478815995,2023,12,26,4,548252.0666666667,21379.008333333335
2023-12-27,100039.0,43156.75,97257.5,411669.25,50748.75,4013.5,0.0,110483.0,43467.25,130200.0,38715.5,49479.0,706884.75,333629.25,508926.75,1079229.5,65.49902036591845,30.913651822897727,2.11877330899494,0.09971719898787006,14.264829677098337,2023,12,27,4,551261.4916666667,22387.625
2023-12-28,99198.25,40550.5,125059.5,895990.0,31729.25,3186.0,0.0,77666.0,59713.5,81379.25,29938.5,48465.5,1195713.5,267224.25,1021049.5,1492876.25,80.09461601388594,17.89995989285783,4.4745695796695095,0.031075133967550055,9.202336764350026,2023,12,28,4,572223.8333333334,22994.516666666666
2023-12-29,100683.75,39773.25,130810.75,932315.25,30031.0,3243.5,0.0,74794.5,60773.75,74988.5,23990.5,47534.75,1236857.5,258091.5,1063126.0,1518939.5,81.42901675807364,16.991558913307607,4.792321715360638,0.028247827632848787,8.925190897991659,2023,12,29,4,592341.175,23399.05
2023-12-30,102158.5,39471.5,135191.25,638871.25,46203.25,3723.0,0.0,79325.25,53990.0,82644.25,40818.0,48295.5,965618.75,264255.0,774062.5,1270691.75,75.99158096367589,20.796152961566015,3.6541172352462583,0.059689301574485265,10.491549189644145,2023,12,30,4,615961.8833333333,24497.158333333333
2023-12-31,102991.75,40013.5,136906.5,642169.25,26130.25,3366.25,0.0,78428.5,48256.25,73237.0,23333.75,46774.5,951577.5,246696.25,779075.75,1221607.5,77.89551881434913,20.194395499372753,3.857284008167939,0.03354006333787183,10.370331714564621,2023,12,31,4,638904.0083333333,25192.916666666668
2024-01-01,97756.0,47621.75,101283.75,675507.75,38018.0,3379.5,0.0,84051.5,46609.5,73006.5,19541.25,36818.5,963566.75,240486.0,776791.5,1223594.0,78.7488946496959,19.654068261204287,4.006747794050382,0.04894234810756812,10.678460338968645,2024,1,1,1,661940.125,26219.25
2024-01-02,100081.0,47486.75,114717.5,692631.0,10702.25,4103.75,0.0,94460.5,51214.5,120667.0,37303.75,40169.5,969722.25,306511.5,807348.5,1313537.5,73.82524290322887,23.33481152993348,3.1637385546708687,0.013256047419422963,11.090281015958814,2024,1,2,1,681620.4083333333,25975.416666666668
2024-01-03,99360.0,45136.25,96273.0,903231.0,32264.75,3995.5,0.0,90543.75,54869.25,117225.75,24662.25,44267.5,1180260.5,306906.25,999504.0,1511829.0,78.0683860410139,20.300328277867404,3.8456711129212913,0.032280761257583765,9.618349694310666,2024,1,3,1,699066.1916666667,26887.366666666665
2024-01-04,100680.5,46706.5,65056.0,532893.25,26356.75,4018.25,0.0,195833.0,77297.75,173498.0,31471.5,43663.25,775711.25,490292.0,597949.25,1297474.75,59.78623090738374,37.78817275634844,1.5821413565793445,0.044078573557873015,21.050949161053037,2024,1,4,1,701194.125,27401.941666666666
2024-01-05,101159.5,46912.25,131692.0,434751.5,25621.0,4722.0,0.0,259096.0,81515.5,188761.5,19254.75,44859.5,744858.25,574232.5,566443.5,1338345.5,55.65515406896052,42.90614792667514,1.2971370481468742,0.0452313425787391,25.45019204682199,2024,1,5,1,712435.4333333333,28009.925
2024-01-06,101702.5,46680.0,138591.5,253361.0,13241.5,4727.5,0.0,272074.75,72580.25,184937.25,18446.25,45972.75,558304.0,575565.0,391952.5,1152315.25,48.450630155246145,49.94857093143565,0.9700103376682043,0.03378343039016207,29.90978380265296,2024,1,6,1,720307.6833333333,27392.516666666666
2024-01-07,101206.5,49160.75,97026.75,326788.25,16333.5,4741.0,0.0,254985.75,80138.5,187570.0,14480.5,47015.5,595256.75,569709.75,423815.0,1179447.0,50.4691393508992,48.30312426077645,1.0448421323314196,0.0385392211224237,28.413676070226128,2024,1,7,1,721406.8666666667,27623.5
2024-01-08,102335.5,49066.5,118657.5,408766.75,41129.25,4398.0,0.0,282991.25,144335.0,272711.75,21735.5,48014.75,724353.5,748052.75,527424.25,1494141.75,48.47957029512093,50.06571498320022,0.9683187449013455,0.0779813404484151,28.600114413508628,2024,1,8,1,717277.05,28202.541666666668
2024-01-09,102626.75,54681.25,25245.25,264538.75,75589.75,4422.75,0.0,321633.25,216634.0,315659.75,34860.25,49212.25,527104.5,903139.25,289784.0,1465104.0,35.97727533335517,61.64335432842992,0.5836359121807628,0.26084859757612566,36.739183702999924,2024,1,9,1,698859.3833333333,29839.008333333335
2024-01-10,104029.25,57768.75,20518.5,140196.5,70612.0,4453.0,0.0,355247.25,237488.25,378974.5,36478.0,47315.25,397578.0,1019025.25,160715.0,1453081.25,27.3610302245659,70.12858021531831,0.390155199785285,0.43936160283732073,40.791628135040625,2024,1,10,1,681618.4333333333,31453.875
2024-01-11,104464.5,57016.5,39570.0,102113.25,65201.0,4618.0,0.0,370062.75,243259.25,378557.0,31019.75,46453.25,372983.25,1038332.25,141683.25,1442335.25,25.859677907754108,71.98966051755305,0.3592137776708756,0.4601884838186589,42.52284619681866,2024,1,11,1,677179.0916666667,32838.38333333333
2024-01-12,104978.25,55118.5,94183.75,133805.75,21011.5,4287.5,0.0,350910.75,238197.5,363536.5,36222.75,46092.25,413385.25,998737.0,227989.5,1448345.0,28.541904725738686,68.9571200231989,0.4139080158239857,0.0921599459624237,40.674580296821546,2024,1,12,1,670133.7416666667,32769.53333333333
2024-01-13,103891.75,49821.0,109356.75,509679.25,13296.5,3385.0,0.0,243651.5,158963.75,246456.0,19283.75,44480.25,789430.25,693551.5,619036.0,1502265.5,52.549316349207245,46.16703904869013,1.1382431585830324,0.021479364689614176,26.80053891938542,2024,1,13,1,685851.2666666667,32662.375
2024-01-14,102582.25,45924.5,126165.25,557681.25,34536.75,3270.25,0.0,222463.75,133476.25,218589.75,17862.0,45267.75,870160.25,619797.5,683846.5,1507819.75,57.70983235894078,41.10554328526337,1.4039428200339628,0.05050365835022918,23.606269913893886,2024,1,14,1,697268.675,33143.225
2024-01-15,102029.5,48290.5,119156.75,588047.5,22651.5,3636.75,0.0,281967.5,159328.75,288355.0,25020.5,38493.25,883812.5,768144.5,707204.25,1676977.5,52.702704717266634,45.80529553914707,1.1505810430199006,0.03202964348701241,26.31497739236215,2024,1,15,1,698433.5583333333,32579.95
2024-01-16,103119.0,47282.25,88122.25,333509.75,33751.75,3943.0,0.0,353905.5,210660.25,326944.5,32929.0,47243.25,609728.0,938753.5,421632.0,1581410.5,38.55596001164783,59.36178493819283,0.6495080977061604,0.08005025709623557,35.70013921116623,2024,1,16,1,689270.875,31838.575
2024-01-17,104309.25,49089.5,80568.75,277128.75,14472.0,4068.5,0.0,347881.25,207725.5,339328.5,34571.5,45760.25,529636.75,940695.5,357697.5,1504903.75,35.19406141422666,62.50868203365165,0.5630267711496441,0.04045876753401967,36.91975317358336,2024,1,17,1,676309.975,30328.075
2024-01-18,104329.25,52156.0,85199.75,177454.75,23482.75,4510.75,0.0,362081.75,171808.5,337417.0,32890.5,48326.5,447133.25,919633.75,262654.5,1399657.5,31.945904623095295,65.70419906298504,0.48620796050601667,0.08940547373069946,38.14434959981281,2024,1,18,1,660760.2833333333,29803.083333333332
2024-01-19,104201.5,48283.0,125813.0,594041.25,32442.5,3472.0,0.0,278736.25,148047.75,289411.0,26033.75,41903.0,908253.25,758098.0,719854.25,1692385.0,53.66705861845856,44.79465369877422,1.1980683895749626,0.04506815094861217,25.21790254581552,2024,1,19,1,653945.5333333333,30010.441666666666
2024-01-20,104168.75,46179.0,126359.75,599107.0,61247.75,3370.75,0.0,191547.75,100947.5,249597.25,22765.75,36252.75,940433.0,578345.25,725466.75,1541544.0,61.005913551607996,37.51727164453301,1.6260754281287864,0.08442530274475019,18.974174593783893,2024,1,20,1,639812.1166666667,31785.841666666667
2024-01-21,102742.5,43582.25,126755.5,773557.25,43170.25,3345.75,0.0,93851.5,91902.0,178596.75,12692.25,37236.5,1093153.5,401586.75,900312.75,1507432.5,72.5175754138245,26.64044658716062,2.72208557677762,0.04795028172154621,12.322508636373437,2024,1,21,1,632682.0666666667,32625.333333333332
2024-01-22,102301.5,43174.5,92094.5,986958.0,22913.0,3310.25,0.0,90164.5,124972.25,177736.5,24677.25,34299.25,1250751.75,427172.5,1079052.5,1702601.5,73.46121508761739,25.089399956478363,2.9279781587063773,0.021234369968097012,12.635766502026458,2024,1,22,1,641493.7916666666,33031.96666666667
